Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence
Umm-e-Haniya,00:00:09.120,میں نے فون کیا ہے، رحمان کو جلد یہاں آنا چاہیے۔,11.0,"I have called, Rehman must be here soon.",8.0,,,,,,,,
Umm-e-Haniya,,,,,,,,,https://www.youtube.com/watch?v=KRgTyLL-mVI,1.0,00:00:09.120,میں نے فون کیا ہے، رحمان کو جلد یہاں آنا چاہیے۔,"I have called, Rehman must be here soon."
Umm-e-Haniya,,,,,,,,,https://www.youtube.com/watch?v=KRgTyLL-mVI,2.0,00:00:13.080,تو، بیٹا، تم کیسے ہو؟  نوکری کیسی جا رہی ہے؟,"So, how are you, my son? How is job going?"
Umm-e-Haniya,,,,,,,,,https://www.youtube.com/watch?v=KRgTyLL-mVI,3.0,00:00:17.280,اللہ کے فضل سے سب ٹھیک ہے۔,Everything is fine by the grace of God.
Umm-e-Haniya,,,,,,,,,https://www.youtube.com/watch?v=KRgTyLL-mVI,4.0,00:00:23.560,خالہ، کچھ بتائیں؟,"Aunt, tell me something?"
Umm-e-Haniya,,,,,,,,,https://www.youtube.com/watch?v=KRgTyLL-mVI,5.0,00:00:25.680,ہمم؟,Hmm?
Umm-e-Haniya,,,,,,,,,https://www.youtube.com/watch?v=KRgTyLL-mVI,6.0,00:00:26.640,میں ان دنوں رومی کا دوست روہن نہیں دیکھ رہا ہوں؟,I don’t see Rumi’s friend Rohan around these days?
Umm-e-Haniya,,,,,,,,,https://www.youtube.com/watch?v=KRgTyLL-mVI,7.0,00:00:30.040,کہنے کا مطلب یہ ہے کہ میں,I mean to say that I used to get to meet him often
Umm-e-Haniya,,,,,,,,,https://www.youtube.com/watch?v=KRgTyLL-mVI,8.0,00:00:33.840,لیکن کافی عرصہ ہو گیا ہے کہ میں نے اسے نہیں دیکھا۔,but its been a while I haven’t seen him.
Umm-e-Haniya,,,,,,,,,https://www.youtube.com/watch?v=KRgTyLL-mVI,9.0,00:00:36.440,ہاں بیٹا,"Yes, my son,"
Umm-e-Haniya,,,,,,,,,https://www.youtube.com/watch?v=KRgTyLL-mVI,10.0,00:00:38.280,روحان یہاں کم ہی آتا ہے۔,Rohan rarely comes here.
Umm-e-Haniya,,,,,,,,,https://www.youtube.com/watch?v=KRgTyLL-mVI,11.0,00:00:43.040,رومی بتا رہا تھا کہ اس,Rumi was telling that he has stopped meeting people
Umm-e-Haniya,,,,,,,,,https://www.youtube.com/watch?v=KRgTyLL-mVI,12.0,00:00:49.800,اس کی بیوی کا انتقال ہو گیا؟,His wife passed away?
